,agency,uploaded_on,value,uploaded_dt,dt_scrape,description
7305,USAID,3/1/2025,15700000.0,2025-03-01,2025-03-18-2217,
7306,USAID,3/1/2025,12031475.0,2025-03-01,2025-03-18-2217,
7307,USAID,3/1/2025,14999636.0,2025-03-01,2025-03-18-2217,
7308,USAID,3/1/2025,35500000.0,2025-03-01,2025-03-18-2217,
7309,USAID,3/1/2025,25299587.0,2025-03-01,2025-03-18-2217,
7310,USAID,3/1/2025,55500000.0,2025-03-01,2025-03-18-2217,
7311,USAID,3/1/2025,24872273.0,2025-03-01,2025-03-18-2217,
7312,USAID,3/1/2025,4313000.0,2025-03-01,2025-03-18-2217,
7313,USAID,3/1/2025,6836460.0,2025-03-01,2025-03-18-2217,
7314,USAID,3/1/2025,2999486.0,2025-03-01,2025-03-18-2217,
7315,USAID,3/1/2025,2481250.0,2025-03-01,2025-03-18-2217,
7316,USAID,3/1/2025,1999939.0,2025-03-01,2025-03-18-2217,
7317,USAID,3/1/2025,25225000.0,2025-03-01,2025-03-18-2217,
7318,USAID,3/1/2025,2022598.0,2025-03-01,2025-03-18-2217,
7319,USAID,3/1/2025,34996771.0,2025-03-01,2025-03-18-2217,
7320,USAID,3/1/2025,2749226.0,2025-03-01,2025-03-18-2217,
7321,USAID,3/1/2025,2501577.0,2025-03-01,2025-03-18-2217,
7322,USAID,3/1/2025,5400000.0,2025-03-01,2025-03-18-2217,
7323,USAID,3/1/2025,1249091.0,2025-03-01,2025-03-18-2217,
7324,USAID,3/1/2025,964997.0,2025-03-01,2025-03-18-2217,
7325,USAID,3/1/2025,24145648.0,2025-03-01,2025-03-18-2217,
7326,USAID,3/1/2025,22417641.0,2025-03-01,2025-03-18-2217,
7327,USAID,3/1/2025,25474545.0,2025-03-01,2025-03-18-2217,
7328,USAID,3/1/2025,20300164.0,2025-03-01,2025-03-18-2217,
7329,USAID,3/1/2025,41000000.0,2025-03-01,2025-03-18-2217,
7330,USAID,3/1/2025,290000.0,2025-03-01,2025-03-18-2217,
7331,USAID,3/1/2025,1377046.0,2025-03-01,2025-03-18-2217,
7332,USAID,3/1/2025,5379500.0,2025-03-01,2025-03-18-2217,
7333,USAID,3/1/2025,6350000.0,2025-03-01,2025-03-18-2217,
7334,USAID,3/1/2025,217840.0,2025-03-01,2025-03-18-2217,
7335,USAID,3/1/2025,4430000.0,2025-03-01,2025-03-18-2217,
7336,USAID,3/1/2025,4191262.0,2025-03-01,2025-03-18-2217,
7337,USAID,3/1/2025,38700000.0,2025-03-01,2025-03-18-2217,
7338,USAID,3/1/2025,3999247.0,2025-03-01,2025-03-18-2217,
7339,USAID,3/1/2025,6092631.0,2025-03-01,2025-03-18-2217,
7340,USAID,3/1/2025,6300000.0,2025-03-01,2025-03-18-2217,
7341,USAID,3/1/2025,1733688.0,2025-03-01,2025-03-18-2217,
7342,USAID,3/1/2025,2964727.0,2025-03-01,2025-03-18-2217,
7343,USAID,3/1/2025,1870000.0,2025-03-01,2025-03-18-2217,
7344,USAID,3/1/2025,3450000.0,2025-03-01,2025-03-18-2217,
7345,USAID,3/1/2025,1199859.0,2025-03-01,2025-03-18-2217,
7346,USAID,3/1/2025,761243.0,2025-03-01,2025-03-18-2217,
7347,USAID,3/1/2025,3985538.0,2025-03-01,2025-03-18-2217,
7348,USAID,3/1/2025,525000.0,2025-03-01,2025-03-18-2217,
7349,USAID,3/1/2025,2615760.0,2025-03-01,2025-03-18-2217,
7350,USAID,3/1/2025,2576839.0,2025-03-01,2025-03-18-2217,
7351,USAID,3/1/2025,3211944.0,2025-03-01,2025-03-18-2217,
7352,USAID,3/1/2025,1148030.0,2025-03-01,2025-03-18-2217,
7353,USAID,3/1/2025,13311460.0,2025-03-01,2025-03-18-2217,
7354,USAID,3/1/2025,7498733.0,2025-03-01,2025-03-18-2217,
7355,USAID,3/1/2025,4424810.0,2025-03-01,2025-03-18-2217,
7356,USAID,3/1/2025,2894688.0,2025-03-01,2025-03-18-2217,
7357,USAID,3/1/2025,2939583.0,2025-03-01,2025-03-18-2217,
7358,USAID,3/1/2025,2994865.0,2025-03-01,2025-03-18-2217,
7359,USAID,3/1/2025,6063735.0,2025-03-01,2025-03-18-2217,
7360,USAID,3/1/2025,1713275.0,2025-03-01,2025-03-18-2217,
7361,USAID,3/1/2025,999977.0,2025-03-01,2025-03-18-2217,
7362,USAID,3/1/2025,9756243.0,2025-03-01,2025-03-18-2217,
7363,USAID,3/1/2025,9550000.0,2025-03-01,2025-03-18-2217,
7364,USAID,3/1/2025,6623744.0,2025-03-01,2025-03-18-2217,
7365,USAID,3/1/2025,9800504.0,2025-03-01,2025-03-18-2217,
7366,USAID,3/1/2025,815000.0,2025-03-01,2025-03-18-2217,
7367,USAID,3/1/2025,11024004.0,2025-03-01,2025-03-18-2217,
7368,USAID,3/1/2025,321508.0,2025-03-01,2025-03-18-2217,
7369,USAID,3/1/2025,1249999.0,2025-03-01,2025-03-18-2217,
7370,USAID,3/1/2025,2000105.0,2025-03-01,2025-03-18-2217,
7371,USAID,3/1/2025,2450000.0,2025-03-01,2025-03-18-2217,
7372,USAID,3/1/2025,19013604.0,2025-03-01,2025-03-18-2217,
7373,USAID,3/1/2025,1050381.0,2025-03-01,2025-03-18-2217,
7374,USAID,3/1/2025,2593378.0,2025-03-01,2025-03-18-2217,
7375,USAID,3/1/2025,320000.0,2025-03-01,2025-03-18-2217,
7376,USAID,3/1/2025,2904460.0,2025-03-01,2025-03-18-2217,
7377,USAID,3/1/2025,2839195.0,2025-03-01,2025-03-18-2217,
7378,USAID,3/1/2025,1998792.0,2025-03-01,2025-03-18-2217,
7379,USAID,3/1/2025,2190192.0,2025-03-01,2025-03-18-2217,
7380,USAID,3/1/2025,2399450.0,2025-03-01,2025-03-18-2217,
7381,USAID,3/1/2025,29505500.0,2025-03-01,2025-03-18-2217,
7382,USAID,3/1/2025,463789.0,2025-03-01,2025-03-18-2217,
7383,USAID,3/1/2025,998632.0,2025-03-01,2025-03-18-2217,
7384,USAID,3/1/2025,20670000.0,2025-03-01,2025-03-18-2217,
7385,USAID,3/1/2025,4453230.0,2025-03-01,2025-03-18-2217,
7386,USAID,3/1/2025,744522.0,2025-03-01,2025-03-18-2217,
7387,USAID,3/1/2025,1996396.0,2025-03-01,2025-03-18-2217,
7388,USAID,3/1/2025,853990.0,2025-03-01,2025-03-18-2217,
7389,USAID,3/1/2025,14801057.0,2025-03-01,2025-03-18-2217,
7390,USAID,3/1/2025,1716080.0,2025-03-01,2025-03-18-2217,
7391,USAID,3/1/2025,2990693.0,2025-03-01,2025-03-18-2217,
7392,USAID,3/1/2025,10338213.0,2025-03-01,2025-03-18-2217,
7393,USAID,3/1/2025,2698170.0,2025-03-01,2025-03-18-2217,
7394,USAID,3/1/2025,3049805.0,2025-03-01,2025-03-18-2217,
7395,USAID,3/1/2025,3630000.0,2025-03-01,2025-03-18-2217,
7396,USAID,3/1/2025,350044.0,2025-03-01,2025-03-18-2217,
7397,USAID,3/1/2025,5943850.0,2025-03-01,2025-03-18-2217,
7398,USAID,3/1/2025,843010.0,2025-03-01,2025-03-18-2217,
7399,USAID,3/1/2025,19390000.0,2025-03-01,2025-03-18-2217,
7400,USAID,3/1/2025,769570.0,2025-03-01,2025-03-18-2217,
7401,USAID,3/1/2025,28681817.0,2025-03-01,2025-03-18-2217,
7402,USAID,3/1/2025,499601.0,2025-03-01,2025-03-18-2217,
7403,USAID,3/1/2025,1660926.0,2025-03-01,2025-03-18-2217,
7404,USAID,3/1/2025,3017000.0,2025-03-01,2025-03-18-2217,
7405,USAID,3/1/2025,4999000.0,2025-03-01,2025-03-18-2217,
7406,USAID,3/1/2025,984173.0,2025-03-01,2025-03-18-2217,
7407,USAID,3/1/2025,893682.0,2025-03-01,2025-03-18-2217,
7408,USAID,3/1/2025,1105641.0,2025-03-01,2025-03-18-2217,
7409,USAID,3/1/2025,303622.0,2025-03-01,2025-03-18-2217,
7410,USAID,3/1/2025,699964.0,2025-03-01,2025-03-18-2217,
7411,USAID,3/1/2025,646794.0,2025-03-01,2025-03-18-2217,
7412,USAID,3/1/2025,1188179.0,2025-03-01,2025-03-18-2217,
7413,USAID,3/1/2025,3949999.0,2025-03-01,2025-03-18-2217,
7414,USAID,3/1/2025,3727379.0,2025-03-01,2025-03-18-2217,
7415,USAID,3/1/2025,1452132.0,2025-03-01,2025-03-18-2217,
7416,USAID,3/1/2025,790000.0,2025-03-01,2025-03-18-2217,
7417,USAID,3/1/2025,1434525.0,2025-03-01,2025-03-18-2217,
7418,USAID,3/1/2025,5800000.0,2025-03-01,2025-03-18-2217,
7419,USAID,3/1/2025,2506685.0,2025-03-01,2025-03-18-2217,
7420,USAID,3/1/2025,1170000.0,2025-03-01,2025-03-18-2217,
7421,USAID,3/1/2025,38157.0,2025-03-01,2025-03-18-2217,
7422,USAID,3/1/2025,596553.0,2025-03-01,2025-03-18-2217,
7423,USAID,3/1/2025,805755.0,2025-03-01,2025-03-18-2217,
7424,USAID,3/1/2025,12825000.0,2025-03-01,2025-03-18-2217,
7425,USAID,3/1/2025,648363.0,2025-03-01,2025-03-18-2217,
7426,USAID,3/1/2025,357480.0,2025-03-01,2025-03-18-2217,
7427,USAID,3/1/2025,1594296.0,2025-03-01,2025-03-18-2217,
7428,USAID,3/1/2025,13951870.0,2025-03-01,2025-03-18-2217,
7429,USAID,3/1/2025,684157.0,2025-03-01,2025-03-18-2217,
7430,USAID,3/1/2025,1185000.0,2025-03-01,2025-03-18-2217,
7431,USAID,3/1/2025,999000.0,2025-03-01,2025-03-18-2217,
7432,USAID,3/1/2025,24100000.0,2025-03-01,2025-03-18-2217,
7433,USAID,3/1/2025,3024362.0,2025-03-01,2025-03-18-2217,
7434,USAID,3/1/2025,1990285.0,2025-03-01,2025-03-18-2217,
7435,USAID,3/1/2025,736750.0,2025-03-01,2025-03-18-2217,
7436,USAID,3/1/2025,499861.0,2025-03-01,2025-03-18-2217,
7437,USAID,3/1/2025,8510234.0,2025-03-01,2025-03-18-2217,
7438,USAID,3/1/2025,6690000.0,2025-03-01,2025-03-18-2217,
7439,USAID,3/1/2025,8898135.0,2025-03-01,2025-03-18-2217,
7440,USAID,3/1/2025,7207406.0,2025-03-01,2025-03-18-2217,
7441,USAID,3/1/2025,1149950.0,2025-03-01,2025-03-18-2217,
7442,USAID,3/1/2025,2600436.0,2025-03-01,2025-03-18-2217,
7443,USAID,3/1/2025,1110763.0,2025-03-01,2025-03-18-2217,
7444,USAID,3/1/2025,458146.0,2025-03-01,2025-03-18-2217,
7445,USAID,3/1/2025,999938.0,2025-03-01,2025-03-18-2217,
7446,USAID,3/1/2025,644523.0,2025-03-01,2025-03-18-2217,
7447,USAID,3/1/2025,6751149.0,2025-03-01,2025-03-18-2217,
7448,USAID,3/1/2025,1372966.0,2025-03-01,2025-03-18-2217,
7449,USAID,3/1/2025,3037700.0,2025-03-01,2025-03-18-2217,
7450,USAID,3/1/2025,996258.0,2025-03-01,2025-03-18-2217,
7451,USAID,3/1/2025,767856.0,2025-03-01,2025-03-18-2217,
7452,USAID,3/1/2025,1185754.0,2025-03-01,2025-03-18-2217,
7453,USAID,3/1/2025,269302.0,2025-03-01,2025-03-18-2217,
7454,USAID,3/1/2025,998599.0,2025-03-01,2025-03-18-2217,
7455,USAID,3/1/2025,505877.0,2025-03-01,2025-03-18-2217,
7456,USAID,3/1/2025,3570000.0,2025-03-01,2025-03-18-2217,
7457,USAID,3/1/2025,960173.0,2025-03-01,2025-03-18-2217,
7458,USAID,3/1/2025,273912.0,2025-03-01,2025-03-18-2217,
7459,USAID,3/1/2025,6960000.0,2025-03-01,2025-03-18-2217,
7460,USAID,3/1/2025,1228160.0,2025-03-01,2025-03-18-2217,
7461,USAID,3/1/2025,3700000.0,2025-03-01,2025-03-18-2217,
7462,USAID,3/1/2025,2111092.0,2025-03-01,2025-03-18-2217,
7463,USAID,3/1/2025,797969.0,2025-03-01,2025-03-18-2217,
7464,USAID,3/1/2025,460000.0,2025-03-01,2025-03-18-2217,
7465,USAID,3/1/2025,749734.0,2025-03-01,2025-03-18-2217,
7466,USAID,3/1/2025,302585.0,2025-03-01,2025-03-18-2217,
7467,USAID,3/1/2025,843400.0,2025-03-01,2025-03-18-2217,
7468,USAID,3/1/2025,878055.0,2025-03-01,2025-03-18-2217,
7469,USAID,3/1/2025,218460.0,2025-03-01,2025-03-18-2217,
7470,USAID,3/1/2025,273096.0,2025-03-01,2025-03-18-2217,
7471,USAID,3/1/2025,4049982.0,2025-03-01,2025-03-18-2217,
7472,USAID,3/1/2025,1199700.0,2025-03-01,2025-03-18-2217,
7473,USAID,3/1/2025,1999558.0,2025-03-01,2025-03-18-2217,
7474,USAID,3/1/2025,66377960.0,2025-03-01,2025-03-18-2217,
7475,USAID,3/1/2025,40245916.0,2025-03-01,2025-03-18-2217,
7476,USAID,3/1/2025,11248539.0,2025-03-01,2025-03-18-2217,
7477,USAID,3/1/2025,8050000.0,2025-03-01,2025-03-18-2217,
7478,USAID,3/1/2025,570400.0,2025-03-01,2025-03-18-2217,
7479,USAID,3/1/2025,630000.0,2025-03-01,2025-03-18-2217,
7480,USAID,3/1/2025,905487.0,2025-03-01,2025-03-18-2217,
7481,USAID,3/1/2025,30388940.0,2025-03-01,2025-03-18-2217,
7482,USAID,3/1/2025,1127000.0,2025-03-01,2025-03-18-2217,
7483,USAID,3/1/2025,4404718.0,2025-03-01,2025-03-18-2217,
7484,USAID,3/1/2025,899802.0,2025-03-01,2025-03-18-2217,
7485,USAID,3/1/2025,499809.0,2025-03-01,2025-03-18-2217,
7486,USAID,3/1/2025,2395516.0,2025-03-01,2025-03-18-2217,
7487,USAID,3/1/2025,507600.0,2025-03-01,2025-03-18-2217,
7488,USAID,3/1/2025,1910000.0,2025-03-01,2025-03-18-2217,
7489,USAID,3/1/2025,265000.0,2025-03-01,2025-03-18-2217,
7490,USAID,3/1/2025,34230300.0,2025-03-01,2025-03-18-2217,
7491,USAID,3/1/2025,10500000.0,2025-03-01,2025-03-18-2217,
7492,USAID,3/1/2025,8246000.0,2025-03-01,2025-03-18-2217,
7493,USAID,3/1/2025,449994.0,2025-03-01,2025-03-18-2217,
7494,USAID,3/1/2025,7630867.0,2025-03-01,2025-03-18-2217,
7495,USAID,3/1/2025,1847892.0,2025-03-01,2025-03-18-2217,
7496,USAID,3/1/2025,865198.0,2025-03-01,2025-03-18-2217,
7497,USAID,3/1/2025,476000.0,2025-03-01,2025-03-18-2217,
7498,USAID,3/1/2025,705000.0,2025-03-01,2025-03-18-2217,
7499,USAID,3/1/2025,978815.0,2025-03-01,2025-03-18-2217,
7500,USAID,3/1/2025,990423.0,2025-03-01,2025-03-18-2217,
7501,USAID,3/1/2025,1921562.0,2025-03-01,2025-03-18-2217,
7502,USAID,3/1/2025,801295.0,2025-03-01,2025-03-18-2217,
7503,USAID,3/1/2025,720927.0,2025-03-01,2025-03-18-2217,
7504,USAID,3/1/2025,657480.0,2025-03-01,2025-03-18-2217,
7505,USAID,3/1/2025,312790.0,2025-03-01,2025-03-18-2217,
7506,USAID,3/1/2025,468138.0,2025-03-01,2025-03-18-2217,
7507,USAID,3/1/2025,457800.0,2025-03-01,2025-03-18-2217,
7508,USAID,3/1/2025,1986767.0,2025-03-01,2025-03-18-2217,
7509,USAID,3/1/2025,494068.0,2025-03-01,2025-03-18-2217,
7510,USAID,3/1/2025,907683.0,2025-03-01,2025-03-18-2217,
7511,USAID,3/1/2025,6447523.0,2025-03-01,2025-03-18-2217,
7512,USAID,3/1/2025,999950.0,2025-03-01,2025-03-18-2217,
7513,USAID,3/1/2025,852980.0,2025-03-01,2025-03-18-2217,
7514,USAID,3/1/2025,696332.0,2025-03-01,2025-03-18-2217,
7515,USAID,3/1/2025,498000.0,2025-03-01,2025-03-18-2217,
7516,USAID,3/1/2025,1995161.0,2025-03-01,2025-03-18-2217,
7517,USAID,3/1/2025,201446.0,2025-03-01,2025-03-18-2217,
7518,USAID,3/1/2025,1929133.0,2025-03-01,2025-03-18-2217,
7519,USAID,3/1/2025,161470.0,2025-03-01,2025-03-18-2217,
7520,USAID,3/1/2025,6957725.0,2025-03-01,2025-03-18-2217,
7521,USAID,3/1/2025,6733968.0,2025-03-01,2025-03-18-2217,
7522,USAID,3/1/2025,1675000.0,2025-03-01,2025-03-18-2217,
7523,USAID,3/1/2025,3759328.0,2025-03-01,2025-03-18-2217,
7524,USAID,3/1/2025,5999210.0,2025-03-01,2025-03-18-2217,
7525,USAID,3/1/2025,225000.0,2025-03-01,2025-03-18-2217,
7526,USAID,3/1/2025,85000.0,2025-03-01,2025-03-18-2217,
7527,USAID,3/1/2025,385000.0,2025-03-01,2025-03-18-2217,
7528,USAID,3/1/2025,1305000.0,2025-03-01,2025-03-18-2217,
7529,USAID,3/1/2025,28520952.0,2025-03-01,2025-03-18-2217,
7530,USAID,3/1/2025,3100000.0,2025-03-01,2025-03-18-2217,
7531,USAID,3/1/2025,1023100.0,2025-03-01,2025-03-18-2217,
7532,USAID,3/1/2025,1728106.0,2025-03-01,2025-03-18-2217,
7533,USAID,3/1/2025,1219400.0,2025-03-01,2025-03-18-2217,
7534,USAID,3/1/2025,752410.0,2025-03-01,2025-03-18-2217,
7535,USAID,3/1/2025,692772.0,2025-03-01,2025-03-18-2217,
7536,USAID,3/1/2025,1195612.0,2025-03-01,2025-03-18-2217,
7537,USAID,3/1/2025,494993.0,2025-03-01,2025-03-18-2217,
7538,USAID,3/1/2025,458487.0,2025-03-01,2025-03-18-2217,
7539,USAID,3/1/2025,928679.0,2025-03-01,2025-03-18-2217,
7540,USAID,3/1/2025,579612.0,2025-03-01,2025-03-18-2217,
7541,USAID,3/1/2025,412500.0,2025-03-01,2025-03-18-2217,
7542,USAID,3/1/2025,302500.0,2025-03-01,2025-03-18-2217,
7543,USAID,3/1/2025,402332.0,2025-03-01,2025-03-18-2217,
7544,USAID,3/1/2025,539000.0,2025-03-01,2025-03-18-2217,
7545,USAID,3/1/2025,1555000.0,2025-03-01,2025-03-18-2217,
7546,USAID,3/1/2025,969170.0,2025-03-01,2025-03-18-2217,
7547,USAID,3/1/2025,387000.0,2025-03-01,2025-03-18-2217,
7548,USAID,3/1/2025,813135.0,2025-03-01,2025-03-18-2217,
7549,USAID,3/1/2025,354039.0,2025-03-01,2025-03-18-2217,
7550,USAID,3/1/2025,999798.0,2025-03-01,2025-03-18-2217,
7551,USAID,3/1/2025,936624.0,2025-03-01,2025-03-18-2217,
7552,USAID,3/1/2025,497401.0,2025-03-01,2025-03-18-2217,
7553,USAID,3/1/2025,839261.0,2025-03-01,2025-03-18-2217,
7554,USAID,3/1/2025,675000.0,2025-03-01,2025-03-18-2217,
7555,USAID,3/1/2025,596771.0,2025-03-01,2025-03-18-2217,
7556,USAID,3/1/2025,1265000.0,2025-03-01,2025-03-18-2217,
7557,USAID,3/1/2025,105558.0,2025-03-01,2025-03-18-2217,
7558,USAID,3/1/2025,905000.0,2025-03-01,2025-03-18-2217,
7559,USAID,3/1/2025,1390000.0,2025-03-01,2025-03-18-2217,
7560,USAID,3/1/2025,640394.0,2025-03-01,2025-03-18-2217,
7561,USAID,3/1/2025,881393.0,2025-03-01,2025-03-18-2217,
7562,USAID,3/1/2025,421681.0,2025-03-01,2025-03-18-2217,
7563,USAID,3/1/2025,1205000.0,2025-03-01,2025-03-18-2217,
7564,USAID,3/1/2025,640000.0,2025-03-01,2025-03-18-2217,
7565,USAID,3/1/2025,1004943.0,2025-03-01,2025-03-18-2217,
7566,USAID,3/1/2025,242320.0,2025-03-01,2025-03-18-2217,
7567,USAID,3/1/2025,1633963.0,2025-03-01,2025-03-18-2217,
7568,USAID,3/1/2025,792030.0,2025-03-01,2025-03-18-2217,
7569,USAID,3/1/2025,670000.0,2025-03-01,2025-03-18-2217,
7570,USAID,3/1/2025,1065000.0,2025-03-01,2025-03-18-2217,
7571,USAID,3/1/2025,1275000.0,2025-03-01,2025-03-18-2217,
7572,USAID,3/1/2025,64000000.0,2025-03-01,2025-03-18-2217,
7573,USAID,3/1/2025,27662900.0,2025-03-01,2025-03-18-2217,
7574,USAID,3/1/2025,8774826.0,2025-03-01,2025-03-18-2217,
7575,USAID,3/1/2025,2805000.0,2025-03-01,2025-03-18-2217,
7576,USAID,3/1/2025,4999794.0,2025-03-01,2025-03-18-2217,
7577,USAID,3/1/2025,10550000.0,2025-03-01,2025-03-18-2217,
7578,USAID,3/1/2025,14301728.0,2025-03-01,2025-03-18-2217,
7579,USAID,3/1/2025,3698732.0,2025-03-01,2025-03-18-2217,
7580,USAID,3/1/2025,107000000.0,2025-03-01,2025-03-18-2217,
7581,USAID,3/1/2025,62000000.0,2025-03-01,2025-03-18-2217,
7582,USAID,3/1/2025,116000000.0,2025-03-01,2025-03-18-2217,
7583,USAID,3/1/2025,39980734.0,2025-03-01,2025-03-18-2217,
7584,USAID,3/1/2025,58449649.0,2025-03-01,2025-03-18-2217,
7585,USAID,3/1/2025,2163872.0,2025-03-01,2025-03-18-2217,
7586,USAID,3/1/2025,10798535.0,2025-03-01,2025-03-18-2217,
7587,USAID,3/1/2025,11248487.0,2025-03-01,2025-03-18-2217,
7588,USAID,3/1/2025,24893261.0,2025-03-01,2025-03-18-2217,
7589,USAID,3/1/2025,5232500.0,2025-03-01,2025-03-18-2217,
7590,USAID,3/1/2025,27500000.0,2025-03-01,2025-03-18-2217,
7591,USAID,3/1/2025,12373935.0,2025-03-01,2025-03-18-2217,
7592,USAID,3/1/2025,43900000.0,2025-03-01,2025-03-18-2217,
7593,USAID,3/1/2025,22824700.0,2025-03-01,2025-03-18-2217,
7594,USAID,3/1/2025,19207513.0,2025-03-01,2025-03-18-2217,
7595,USAID,3/1/2025,47537218.0,2025-03-01,2025-03-18-2217,
7596,USAID,3/1/2025,22500000.0,2025-03-01,2025-03-18-2217,
7597,USAID,3/1/2025,6898287.0,2025-03-01,2025-03-18-2217,
7598,USAID,3/1/2025,6776000.0,2025-03-01,2025-03-18-2217,
7599,USAID,3/1/2025,7974939.0,2025-03-01,2025-03-18-2217,
7600,USAID,3/1/2025,4412000.0,2025-03-01,2025-03-18-2217,
7601,USAID,3/1/2025,120000000.0,2025-03-01,2025-03-18-2217,
7602,USAID,3/1/2025,124069133.0,2025-03-01,2025-03-18-2217,
7603,USAID,3/1/2025,29665102.0,2025-03-01,2025-03-18-2217,
7604,USAID,3/1/2025,51310195.0,2025-03-01,2025-03-18-2217,
7605,USAID,3/1/2025,13194470.0,2025-03-01,2025-03-18-2217,
7606,USAID,3/1/2025,133000000.0,2025-03-01,2025-03-18-2217,
7607,USAID,3/1/2025,1300000000.0,2025-03-01,2025-03-18-2217,
7608,USAID,3/1/2025,23700000.0,2025-03-01,2025-03-18-2217,
7609,USAID,3/1/2025,886090.0,2025-03-01,2025-03-18-2217,
7610,USAID,3/1/2025,17058000.0,2025-03-01,2025-03-18-2217,
7611,USAID,3/1/2025,1298000.0,2025-03-01,2025-03-18-2217,
7612,USAID,3/1/2025,20757870.0,2025-03-01,2025-03-18-2217,
7613,USAID,3/1/2025,15444703.0,2025-03-01,2025-03-18-2217,
7614,USAID,3/1/2025,319127770.0,2025-03-01,2025-03-18-2217,
7615,USAID,3/1/2025,26753799.0,2025-03-01,2025-03-18-2217,
7616,USAID,3/1/2025,29700000.0,2025-03-01,2025-03-18-2217,
7617,USAID,3/1/2025,8643728.0,2025-03-01,2025-03-18-2217,
7618,USAID,3/1/2025,39499952.0,2025-03-01,2025-03-18-2217,
7619,USAID,3/1/2025,6092361.0,2025-03-01,2025-03-18-2217,
7620,USAID,3/1/2025,6896532.0,2025-03-01,2025-03-18-2217,
7621,USAID,3/1/2025,58499988.0,2025-03-01,2025-03-18-2217,
7622,USAID,3/1/2025,14935635.0,2025-03-01,2025-03-18-2217,
7623,USAID,3/1/2025,40822000.0,2025-03-01,2025-03-18-2217,
7624,USAID,2/10/2025,35000000.0,2025-02-10,2025-03-18-2217,
7625,USAID,2/10/2025,400000.0,2025-02-10,2025-03-18-2217,
7626,USAID,2/10/2025,15000000.0,2025-02-10,2025-03-18-2217,
7627,USAID,2/10/2025,500000.0,2025-02-10,2025-03-18-2217,
7628,USAID,2/11/2025,3000000.0,2025-02-11,2025-03-18-2217,
7629,USAID,2/11/2025,4440000.0,2025-02-11,2025-03-18-2217,
7630,USAID,2/10/2025,45000000.0,2025-02-10,2025-03-18-2217,
7631,USAID,2/6/2025,25000000.0,2025-02-06,2025-03-18-2217,
7632,USAID,3/1/2025,1565304.44,2025-03-01,2025-03-18-2217,
7633,USAID,3/1/2025,2048689.03,2025-03-01,2025-03-18-2217,
7634,USAID,3/1/2025,85000000.0,2025-03-01,2025-03-18-2217,
7635,USAID,3/1/2025,12200000.0,2025-03-01,2025-03-18-2217,
7636,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,1298635.0,2025-03-04,2025-03-18-2217,
7637,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,2146625.0,2025-03-04,2025-03-18-2217,
7638,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,2189939.0,2025-03-04,2025-03-18-2217,
7639,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,2445363.0,2025-03-04,2025-03-18-2217,
7640,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,2486224.0,2025-03-04,2025-03-18-2217,
7641,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,2499999.0,2025-03-04,2025-03-18-2217,
7642,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,3268757.0,2025-03-04,2025-03-18-2217,
7643,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,3500000.0,2025-03-04,2025-03-18-2217,
7644,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,3887329.0,2025-03-04,2025-03-18-2217,
7645,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,4222307.0,2025-03-04,2025-03-18-2217,
7646,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,4662182.0,2025-03-04,2025-03-18-2217,
7647,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,6186200.0,2025-03-04,2025-03-18-2217,
7648,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,6371426.0,2025-03-04,2025-03-18-2217,
7649,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,9632293.0,2025-03-04,2025-03-18-2217,
7650,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,9696503.0,2025-03-04,2025-03-18-2217,
7651,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,9975000.0,2025-03-04,2025-03-18-2217,
7652,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,9990311.0,2025-03-04,2025-03-18-2217,
7653,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,9990668.0,2025-03-04,2025-03-18-2217,
7654,ENVIRONMENTAL PROTECTION AGENCY,3/4/2025,10000000.0,2025-03-04,2025-03-18-2217,
7655,DEPARTMENT OF STATE,3/1/2025,14960.0,2025-03-01,2025-03-18-2217,
7656,DEPARTMENT OF STATE,2/27/2025,17000.0,2025-02-27,2025-03-18-2217,
7657,DEPARTMENT OF STATE,2/28/2025,8000.0,2025-02-28,2025-03-18-2217,
7658,DEPARTMENT OF STATE,2/28/2025,987654.0,2025-02-28,2025-03-18-2217,
7659,DEPARTMENT OF STATE,2/28/2025,1350000.0,2025-02-28,2025-03-18-2217,
7660,DEPARTMENT OF STATE,2/28/2025,1500000.0,2025-02-28,2025-03-18-2217,
7661,DEPARTMENT OF STATE,2/26/2025,184476.0,2025-02-26,2025-03-18-2217,
7662,DEPARTMENT OF STATE,2/27/2025,23923.0,2025-02-27,2025-03-18-2217,
