agency,uploaded_on,value,uploaded_dt,dt_scrape,description
DEPARTMENT OF STATE,2/26/2025,1939461.0,2025-02-26,2025-03-18-2217,"ACKNOWLEDGING THE IMPORTANCE OF DIGITAL TRANSFORMATION IN ENSURING EFFECTIVE, SECURE, AND TRANSPARENT CORRECTIONS ACTIVITY AND, ULTIMATELY, DELIVERY OF JUSTICE, THE PROJECT WILL CONTRIBUTE TO SUPPORT MOLDOVA'S CORRECTIONS SYSTEM."
DEPARTMENT OF STATE,2/26/2025,1938972.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1938907.0,2025-02-26,2025-03-18-2217,NEW AWARD TO IMPLEMENT THE PROJECT LAW STUDENT LITIGATION AND MEDIATION INITIATIVE IN MEXICO.
DEPARTMENT OF STATE,2/26/2025,1925925.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1924995.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1920510.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1914000.0,2025-02-26,2025-03-18-2217,"THIS FEDERAL ASSISTANCE AWARD SUPPORTS BANG ON A CAN FOR THE FY 2024 ONEBEAT PROGRAM. THE AWARD AUTHORIZES $1,914,000."
DEPARTMENT OF STATE,2/26/2025,1908827.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,2667552.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1899982.92,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1899947.0,2025-02-26,2025-03-18-2217,TO CREATE AND MANAGE A NATIONAL CULTURAL HERITAGE PROPERTY INVENTORY SYSTEM FOR THE KINGDOM OF JORDAN.
DEPARTMENT OF STATE,2/26/2025,1892839.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1891134.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1879489.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1876543.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1876540.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1875661.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1857862.0,2025-02-26,2025-03-18-2217,"INCREASING THE RESILIENCE OF VULNERABLE, UNDERSERVED REFUGEE COMMUNITIES AND HOST COMMUNITY MEMBERS IN TURKIYE."
DEPARTMENT OF STATE,2/26/2025,1856145.0,2025-02-26,2025-03-18-2217,"INCREASED EQUITABLE AND SUSTAINED ACCESS TO EDUCATION AND PROTECTION FOR REFUGEE AND HOST COMMUNITY CHILDREN WHO ARE OUT OF SCHOOL OR AT RISK OF SCHOOL DROPOUT IN HATAY PROVINCE, TURKIYE."
DEPARTMENT OF STATE,2/26/2025,1854957.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1854449.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1854000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1852301.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1848868.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1832305.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1830198.0,2025-02-26,2025-03-18-2217,"THIS PROJECT WILL BRING MOBILE COURTS TO AREAS IN BURKINA FASO WHERE CITIZENS CANNOT ACCESS TRADITIONAL COURTS, OFTEN DUE TO VIOLENCE OR INTERNAL DISPLACEMENT. IT WILL HELP REDUCE THE JUDICIAL BACKLOG AND HELP CITIZENS ACCESS CIVIL DOCUMENTS."
DEPARTMENT OF STATE,2/26/2025,1826465.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1822987.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1805843.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1800000.0,2025-02-26,2025-03-18-2217,"TO CREATE OR EXPAND ACCESS TO ONE OR MULTIPLE INTERVENTIONS THAT WILL REDUCE THE OVERUSE AND MISUSE OF PRETRIAL DETENTION, INCLUDING AGAINST MEMBERS OF MARGINALIZED COMMUNITIES IN ONE-TO-TWO PILOT COUNTRIES."
DEPARTMENT OF STATE,2/26/2025,1800000.0,2025-02-26,2025-03-18-2217,TO RESPOND TO CHILD PROTECTION NEEDS AND STRENGTHEN CHILD PROTECTION SYSTEMS IN DADAAB REFUGEE CAMP AND KALOBEYEI SETTLEMENT AND 12 SURROUNDING HOST COMMUNITIES AFFECTED BY DISPLACEMENT.
DEPARTMENT OF STATE,2/26/2025,1790733.2,2025-02-26,2025-03-18-2217,UNODC DRUGS MONITORING PLATFORM ENSURES MEMBER STATES AND INTERNATIONAL COMMUNITY HAVE IMPROVED ACCESS TO DRUG TRADE AND TRAFFICKING TRENDS
DEPARTMENT OF STATE,2/26/2025,2610000.0,2025-02-26,2025-03-18-2217,DEVELOP NEW AND DIVERSE TALENT FOR THE DOS FOREIGN SERVICE
DEPARTMENT OF STATE,2/26/2025,1784408.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1780138.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1779174.0,2025-02-26,2025-03-18-2217,CREATE A SPECIALIZED PATHWAY FOR ELIGIBLE REFUGEES FOR PRMS PRIVATE SPONSORSHIP OF REFUGEES PILOT PROGRAM
DEPARTMENT OF STATE,2/26/2025,1777776.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,493827.0,2025-02-26,2025-03-18-2217,TO BUILD THE CAPACITY OF BRAZILIAN LAW ENFORCEMENT TO INVESTIGATE RACIALLY OR ETHNICALLY MOTIVATED VIOLENT EXTREMISM (REMVE).
DEPARTMENT OF STATE,2/26/2025,1776854.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1776023.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1750000.0,2025-02-26,2025-03-18-2217,"THE GOAL OF THIS PROJECT IS TO ESTABLISH A CAPACITY BUILDING PROGRAM THAT DEVELOPS, REINFORCES, AND ADVANCES BIO-RISK MANAGEMENT PRACTICES IN HIGH-RISK LIVE ANIMAL MARKETS TO PREVENT AND MITIGATE SPILLOVER OF HIGH CONSEQUENCE PATHOGENS."
DEPARTMENT OF STATE,2/26/2025,1750000.0,2025-02-26,2025-03-18-2217,THIS PROJECT SUPPORTS THE EXPANSION OF COMMUNITY POLICING PROGRAMS IN TUNISIA TO A FURTHER 6-8 POLICE STATIONS AND TWO SPECIAL VICTIMS' UNITS. THIS PROGRAM ALSO RAISES AWARENESS OF WOMEN'S RIGHTS AND ANTI-GBV RESOURCES.
DEPARTMENT OF STATE,2/26/2025,1750000.0,2025-02-26,2025-03-18-2217,"ENSURE THE LEARNING, PROTECTION, AND WELLBEING OF VULNERABLE GIRLS, BOYS, WOMEN, AND MEN, INCLUDING THOSE WITH DISABILITIES, THROUGH INCREASED ACCESS TO SECURE AND PROTECTIVE ENVIRONMENTS IN AND AROUND KIGOMA REFUGEE CAMPS AND HOST COMMUNITIES."
DEPARTMENT OF STATE,2/26/2025,1750000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1745802.0,2025-02-26,2025-03-18-2217,"DEVELOP THE CAPACITY OF LEAST DEVELOPED AND DEVELOPING COUNTRY GOVERNMENTS TO ACCELERATE IMPLEMENTATION OF THEIR NAPS, WITH PARTICULAR EMPHASIS ON SIDS RECOGNIZING THEIR UNIQUE VULNERABILITIES TO THE IMPACTS OF CLIMATE CHANGE."
DEPARTMENT OF STATE,2/26/2025,1740000.0,2025-02-26,2025-03-18-2217,"BANG ON A CAN, INC. IS HEREBY AWARDED A COOPERATIVE AGREEMENT IN THE AMOUNT OF $1,740,000 TO SUPPORT THE ONEBEAT PROGRAM."
DEPARTMENT OF STATE,2/26/2025,1737654.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1735000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1728150.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1727375.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1725654.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1700000.0,2025-02-26,2025-03-18-2217,TO INCREASE THE QUALITY AND QUANTITY OF LEGAL AID SERVICES REACHING GHANAIAN CITIZENS.
DEPARTMENT OF STATE,2/26/2025,1700000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1700000.0,2025-02-26,2025-03-18-2217,THE MIGRATION MANAGEMENT FRAMEWORK (MMF) PROGRAM STRENGTHENS GOVERNMENTS' CAPACITY TO SUPPORT EVIDENCE-BASED MIGRATION MANAGEMENT LEVERAGING THE WORK DONE ON IOM'S MIGRATION GOVERNANCE INDICATORS (MGI).
DEPARTMENT OF STATE,2/26/2025,1688438.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1685000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1680864.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1663062.57,2025-02-26,2025-03-18-2217,TO ENSURE THAT NATIONAL AND REGIONAL TIMBER TRAFFICKING IS CONTROLLED THROUGH A ROBUST AND TRANSPARENT MANAGEMENT AND ENFORCEMENT SYSTEM.
DEPARTMENT OF STATE,2/26/2025,1652027.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1650000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1642510.0,2025-02-26,2025-03-18-2217,DEVELOP FUTURE TALENT AT THE UNDERGRADUATE LEVEL FOR THE DEPARTMENT OF STATE'S FOREIGN OR CIVIL SERVICE THROUGH A PROGRAM OF PROFESSIONAL DEVELOPMENT AND PRACTICAL INTERNSHIP EXPERIENCE.
DEPARTMENT OF STATE,2/26/2025,1641000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1637513.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1629625.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1628751.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1626908.0,2025-02-26,2025-03-18-2217,DRUG SURVEY AND PUBLIC AWARENESS CAMPAIGN
DEPARTMENT OF STATE,2/26/2025,1603942.32,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1600000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1600000.0,2025-02-26,2025-03-18-2217,"THIS GRANT WILL FUND THE OPCW TECHNICAL SECRETARIAT NON-ROUTINE EXPENSES FOR SYRIA-FOCUSED MISSIONS AND ACTIVITIES TO THE DAT, FFM, AND IIT."
DEPARTMENT OF STATE,2/26/2025,1584205.0,2025-02-26,2025-03-18-2217,BRING TUNISIAN PRISONS IN LINE WITH BANGKOK AND MANDELA RULES BY IMPROVING ACCESS TO GENDER RESPONSIVE CORRECTIONS SERVICES.
DEPARTMENT OF STATE,2/26/2025,1583030.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1579419.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1558642.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1556642.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,2962960.0,2025-02-26,2025-03-18-2217,"TO FOSTER AND ELEVATE A DIVERSE MOVEMENT OF GIRL-CENTERED CLIMATE ACTION TO LEAD, SHAPE, AND INFORM EQUITABLE, INCLUSIVE CLIMATE POLICIES AND ACTIONS."
DEPARTMENT OF STATE,2/26/2025,1550000.0,2025-02-26,2025-03-18-2217,THE PROGRAM WILL ASSIST REFUGEES ASYLUM SEEKERS MIGRANTS AND EGYPTIANS LIVING IN IMPOVERISHED URBAN AREAS IN GREATER CAIRO TO ADDRESS PROBLEMS AFFECTING THEIR PROTECTION MENTAL HEALTH AND PSYCHOSOCIAL WELL BEING.
DEPARTMENT OF STATE,2/26/2025,1537836.45,2025-02-26,2025-03-18-2217,"STRENGTHENING NATIONAL AUTHORITIES TO DETECT, INVESTIGATE, PROSECUTE AND ADJUDICATE MONEY LAUNDERING AND UNDERLYING PREDICATE OFFENCES, PARTICULARLY IN ENVIRONMENT CRIMES."
DEPARTMENT OF STATE,2/26/2025,1530374.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1511991.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1511150.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1507500.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,2424725.0,2025-02-26,2025-03-18-2217,"TO REDUCE EMISSIONS FROM THE CATTLE SECTOR IN BRAZIL, INCLUDING EMISSIONS FROM DEFORESTATION AND METHANE, BY IMPROVING FARMER'S CLIMATE PRACTICES AND ACHIEVING FULL CATTLE TRACEABILITY."
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,RECRUIT AND DEVELOP NEW AND DIVERSE TALENT TO BE DSS SPECIAL AGENTS IN THE FOREIGN SERVICE
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,DEVELOP NEW AND DIVERSE TALENT TO BE DSS SPECIAL AGENTS IN THE FOREIGN SERVICE
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,DEVELOP NEW AND DIVERSE TALENT TO BECOME DSS SPECIAL AGENTS IN THE FOREIGN SERVICE
DEPARTMENT OF STATE,2/26/2025,2349967.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,THE PROJECT AIMS AT SUPPORTING TRANSPARENCY AND ETHICS IN THE PROSECUTION SERVICE (STEP): MOLDOVA'S EXTRAORDINARY PROSECUTION SERVICE VETTING COMMISSION.
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,TO ISSUE A NEW COOPERATIVE AGREEMENT TO IMPLEMENT ADVANCING COMPREHENSIVE ANTI-CORRUPTION REFORMS IN ARMENIA.
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,"KM WOULD LIKE TO FACILITATE ACTIVITIES TO COMPLEMENT, SUPPORT, AND ENHANCE PROGRAM OFFICE AND POST EFFORTS WITH FOREIGN PARTNERS, INCLUDING STUDY VISITS FOR FOREIGN DELEGATIONS, FOREIGN PARTNER PARTICIPATION IN PROFESSIONAL CONFERENCES AND TRAINING, AND"
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,"LIVELIHOOD AND PSYCHOSOCIAL SUPPORT FOR URBAN REFUGEES IN KAMPALA. INCREASED RESILIENCE OF URBAN REFUGEES AND VULNERABLE HOST COMMUNITY MEMBERS THROUGH LIVELIHOODS TRAINING, SOCIO-ECONOMIC INTEGRATION, AND PSYCHOSOCIAL SUPPORT."
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,ENHANCE THE PROTECTIVE ENVIRONMENT AND RESILIENCE OF REFUGEES AND DISPLACEMENT-AFFECTED COMMUNITIES AND INDIVIDUALS THROUGH THE PROVISION OF INTEGRATED PROTECTION AND LIVELIHOOD ASSISTANCE
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,"FILL CRITICAL GAPS IN GBV RESPONSE AND EXTEND HEALTHCARE PROVISION FOR REFUGEES, ASYLUM SEEKERS AND VULNERABLE MIGRANTS FROM A MULTISECTORAL, WOMEN-CENTERED APPROACH WHILE STRENGTHENING LOCAL CAPACITIES IN NORTHEAST AND SOUTHERN MEXICO."
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,"INCREASING ACCESS TO EMERGENCY EDUCATION, LEGAL ASSISTANCE AND GBV SERVICES BY ENSURING REFUGEES, ASYLUM SEEKERS, AND VULNERABLE MIGRANTS RECEIVE PROTECTION, ASSISTANCE, AND SUSTAINABLE SOLUTIONS WITH A WOMEN-CENTERED APPROACH"
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,"REFUGEES, ASYLUM SEEKERS, MIGRANTS, RETURNEES, AND VULNERABLE HOST COMMUNITY MEMBERS RECEIVE ESSENTIAL EDUCATION, LEGAL ASSISTANCE, GENDER-BASED VIOLENCE (GBV) AND CHILD PROTECTION (CP) PREVENTION AND RESPONSE SERVICES TO REDUCE ALL FORMS OF VIOLENCE."
DEPARTMENT OF STATE,2/26/2025,1500000.0,2025-02-26,2025-03-18-2217,CONTRIBUTION TO UNDP ACTIVITIES IN THE PROJECT APPEAL ?SOCIAL COHESION THROUGH INCLUSIVE ZERO-WASTE IN REFUGEE HOSTING MUNICIPALITIES IN TURKIYE.
DEPARTMENT OF STATE,2/26/2025,1499939.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1499888.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1495061.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1490989.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,200000.0,2025-02-26,2025-03-18-2217,"TO IMPLEMENT A U.S. EXCHANGE PROGRAM FOR U.S. EMBASSY BRASILIA FOCUSED ON ""WORKERS' RIGHTS AND EQUITY."""
DEPARTMENT OF STATE,2/26/2025,1487500.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1486110.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1485000.0,2025-02-26,2025-03-18-2217,"PROGRAM WILL PROVIDE TECHNICAL ASSISTANCE TO INCREASE LAW ENFORCEMENT'S CAPABILITY TO PREVENT, MITIGATE, AND RESPOND TO GENDER-BASED VIOLENCE IN MOROCCO."
DEPARTMENT OF STATE,2/26/2025,1484000.0,2025-02-26,2025-03-18-2217,"ESTABLISH SAFE, ACCESSIBLE, AND LIFE-SAVING INFORMATION SERVICES THAT MITIGATE PROTECTION AND HEALTH RISKS AND OPTIMIZE THE EFFECTIVENESS AND EFFICIENCY OF HUMANITARIAN RESPONSE SERVICES FOR REFUGEES, RETURNEES, AND HOST COMMUNITIES."
DEPARTMENT OF STATE,2/26/2025,1483690.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1481480.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1481466.67,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1481250.0,2025-02-26,2025-03-18-2217,MAINSTREAM GENDER EQUALITY IN THE PACIFIC CLEAN ENERGY SECTOR TO EMPOWER WOMEN WITH INCREASE CAREER AND INCOME GENERATING OPPORTUNITIES AND ENHANCED ACCESS TO CLEAN ENERGY
DEPARTMENT OF STATE,2/26/2025,1480993.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1480785.0,2025-02-26,2025-03-18-2217,"THIS PROJECT SEEKS TO STRENGTHEN POLICE ACCOUNTABILITY BY INTRODUCING A PUBLIC E-COMPLAINTS SYSTEM, TRAINING MOI INSPECTORS TO IN INVESTIGATION BEST PRACTICES, AND BUILDING STRONGER CIVILIAN OVERSIGHT OF POLICE."
DEPARTMENT OF STATE,2/26/2025,1480740.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1480625.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1480019.73,2025-02-26,2025-03-18-2217,TO DEVELOP BEMA INTO A SOFTWARE SOLUTION THAT WILL ENHANCE NIGERIA'S CAPACITY TO INVESTIGATE AND SHARE INFORMATION ON TERRORISM ATTACKS AND TERRORISM-RELATED INCIDENTS.
DEPARTMENT OF STATE,2/26/2025,1480019.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1480019.0,2025-02-26,2025-03-18-2217,TO SUPPORT NIGERIAN CIVILIAN SECURITY AGENCIES TO DEVELOP AND/OR UPDATE CRISIS RESPONSE PLANS AND BUILD THEIR CAPACITY TO REALIZE EFFECTIVE INTER-AGENCY COORDINATION IN CRISIS MANAGEMENT AND RESPONSE.
DEPARTMENT OF STATE,2/26/2025,1479387.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1478324.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1475898.07,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1470000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1464945.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1462945.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1457204.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1454835.0,2025-02-26,2025-03-18-2217,"TO CATALYZE FINANCE TO SPEED THE JUST ENERGY TRANSITION BY ENABLING HOST COUNTRIES TO GENERATE AND MARKET HIGH INTEGRITY CARBON CREDITS RESULTING FROM THEIR ACCELERATED, BROAD-BASED DECARBONIZATION OF THE ELECTRIC POWER SECTOR."
DEPARTMENT OF STATE,2/26/2025,1449724.0,2025-02-26,2025-03-18-2217,"INKOMOKO WILL IMPLEMENT A HOLISTIC PROGRAM OF BUSINESS DEVELOPMENT SERVICES, ACCESS TO LOW-COST CAPITAL, AND MARKET LINKAGES FOR 800 MICRO AND SMALL BUSINESSES ACROSS NAIROBI COUNTY AND THE NAIROBI METROPOLITAN REGION."
DEPARTMENT OF STATE,2/26/2025,1442592.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1440000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1439000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1434422.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1431945.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1431756.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1431752.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1431415.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1425000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1424490.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1415821.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1412390.0,2025-02-26,2025-03-18-2217,"TO SUPPORT COUNTRIES, INCLUDING SMALL ISLAND STATES, AND PRIVATE SECTOR STAKEHOLDERS TO ACCELERATE ACTION AND IMPLEMENT PATHWAYS TOWARD DECARBONIZATION AND RESILIENCE."
DEPARTMENT OF STATE,2/26/2025,2145375.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1404796.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1400000.0,2025-02-26,2025-03-18-2217,"ENCOURAGE UNIVERSITIES TO CREATE DRUG DEMAND REDUCTION PROGRAMS AND PROMOTE DRUG DEMAND REDUCTION WORKFORCE TRAINING AND DDR SYSTEM IMPROVEMENTS GLOBALLY THROUGH UNIVERSITY RESEARCH, EDUCATION, AND EXCHANGE PROGRAMS."
DEPARTMENT OF STATE,2/26/2025,1400000.0,2025-02-26,2025-03-18-2217,TO SUSTAIN THE SELF-EMPOWERMENT OF REFUGEES WITH DISABILITIES AND VULNERABLE DISPLACED PEOPLE THROUGH ENHANCED SOCIAL INCLUSION AND TO ENSURE SAFETY OF THE WHOLE REFUGEE COMMUNITY THROUGH EXPLOSIVE ORDNANCE RISK AWARENESS.
DEPARTMENT OF STATE,2/26/2025,1400000.0,2025-02-26,2025-03-18-2217,"MITIGATE EXCESS OF MORTALITY AND MORBIDITY THROUGH ENSURING EQUITABLE ACCESS TO ESSENTIAL AND LIFESAVING PRIMARY AND SECONDARY CARE TO SUDANESE REFUGEE POPULATION IN ALKUFRA, ALGATROUN, ALWAHAT AND AJDABYA."
DEPARTMENT OF STATE,2/26/2025,1390000.0,2025-02-26,2025-03-18-2217,TO DEVELOP SOPS THAT WILL STRENGTHEN THE INSTITUTIONAL CAPACITY OF EXISTING SHELTERS TO SUPPORT AND CARE FOR TRAFFICKING VICTIMS.
DEPARTMENT OF STATE,2/26/2025,1388888.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1382965.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1379650.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1375000.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1364778.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1360889.0,2025-02-26,2025-03-18-2217,No description currently available
DEPARTMENT OF STATE,2/26/2025,1358259.0,2025-02-26,2025-03-18-2217,No description currently available
